Position,First Name,Last Name,Team,Salary,Game
QB,Matthew,Stafford,LA,5800,LA@SF
QB,Jimmy,Garoppolo,LA,4200,LA@SF
QB,Stetson,Bennett,LA,4200,LA@SF
QB,Brandon,Allen,SF,4200,LA@SF
QB,Joshua,Dobbs,SF,4200,LA@SF
QB,Brock,Purdy,SF,6000,LA@SF
QB,Josh,Johnson,BAL,4200,BAL@NYG
QB,Lamar,Jackson,BAL,7800,BAL@NYG
QB,Drew,Lock,NYG,4200,BAL@NYG
QB,Tommy,DeVito,NYG,4200,BAL@NYG
QB,Aaron,Rodgers,NYJ,4800,NYJ@JAC
QB,Tyrod,Taylor,NYJ,4200,NYJ@JAC
QB,C.J.,Beathard,JAC,4200,NYJ@JAC
QB,Mac,Jones,JAC,4200,NYJ@JAC
QB,Marcus,Mariota,WAS,4200,WAS@NO
QB,Jeff,Driskel,WAS,4200,WAS@NO
QB,Jayden,Daniels,WAS,7000,WAS@NO
QB,Derek,Carr,NO,5000,WAS@NO
QB,Jake,Haener,NO,4200,WAS@NO
QB,Spencer,Rattler,NO,4200,WAS@NO
QB,Jake,Browning,CIN,4200,CIN@TEN
QB,Joe,Burrow,CIN,7200,CIN@TEN
QB,Mason,Rudolph,TEN,4200,CIN@TEN
QB,Will,Levis,TEN,4600,CIN@TEN
QB,Tua,Tagovailoa,MIA,6400,MIA@HOU
QB,Skylar,Thompson,MIA,4200,MIA@HOU
QB,Davis,Mills,HOU,4200,MIA@HOU
QB,C.J.,Stroud,HOU,5200,MIA@HOU
QB,Tyler,Huntley,MIA,4200,MIA@HOU
QB,Carson,Wentz,KC,4200,KC@CLE
QB,Patrick,Mahomes,KC,6200,KC@CLE
QB,Jameis,Winston,CLE,5800,KC@CLE
QB,Dorian,Thompson-Robinson,CLE,4200,KC@CLE
QB,Bailey,Zappe,CLE,4200,KC@CLE
QB,Cooper,Rush,DAL,4200,DAL@CAR
QB,Trey,Lance,DAL,4200,DAL@CAR
QB,Andy,Dalton,CAR,4200,DAL@CAR
QB,Bryce,Young,CAR,5200,DAL@CAR
QB,Jacoby,Brissett,NE,4200,NE@ARI
QB,Drake,Maye,NE,5200,NE@ARI
QB,Joe,Milton III,NE,4200,NE@ARI
QB,Kyler,Murray,ARI,6600,NE@ARI
QB,Clayton,Tune,ARI,4200,NE@ARI
QB,Baker,Mayfield,TB,6000,TB@LAC
QB,Kyle,Trask,TB,4200,TB@LAC
QB,Taylor,Heinicke,LAC,4200,TB@LAC
QB,Easton,Stick,LAC,4200,TB@LAC
QB,Justin,Herbert,LAC,5600,TB@LAC
QB,Mitchell,Trubisky,BUF,4200,BUF@DET
