Position,First name,Last name,Team,Salary,Game
FB,Alec,Ingold,LAC,2000,
WR,Jared,Wayne,HOU,2000,
WR,Joshua,Palmer,BUF,2000,
TE,Chig,Okonkwo,WSH,2600,
WR,Stefon,Diggs,WSH,3600,
WR,E.J.,Williams Jr.,LV,2000,
WR,Malik,Nabers,NYG,5200,
WR,Greg,Dortch,BUF,2200,
WR,Devonte,Ross,LAC,2000,
RB,Malik,Davis,DAL,2000,
QB,Cooper,Rush,ATL,4000,
WR,Darnell,Mooney,NYG,2200,
WR,Cornell,Powell,PIT,2000,
TE,Tyler,Moore,IND,2000,
WR,Kendrick,Bourne,ARI,2000,
TE,Jerand,Bradley,LAC,2000,
TE,Dallas,Goedert,PHI,3800,
WR,Van,Jefferson,WSH,2000,
TE,Sam,LaPorta,DET,4200,
WR,J. Michael,Sturdivant,GB,2000,
WR,John,Metchie III,CAR,2000,
RB,Blake,Corum,LAR,3400,
WR,Gary,Jennings,LAC,2000,
FB,Andrew,Beck,NYJ,2000,
WR,Ja'seem,Reed,CAR,2000,
QB,Kyle,Allen,BUF,4000,
WR,Davante,Adams,LAR,5400,
QB,Tanner,McKee,PHI,4000,
TE,Jermaine,Terry II,CLE,2000,
QB,Mason,Rudolph,PIT,4000,
WR,Mecole,Hardman Jr.,BUF,2000,
TE,George,Kittle,SF,4200,
TE,Tre',McKitty,WSH,2000,
TE,Kylen,Granson,TEN,2000,
WR,Malik,Washington,MIA,2800,
RB,Braelon,Allen,NYJ,2000,
TE,Cole,Kmet,CHI,2000,
TE,Drake,Dabney,GB,2000,
TE,Kyle,Pitts Sr.,ATL,4200,
QB,Carson,Wentz,MIN,4000,
RB,Isaiah,Davis,NYJ,2000,
WR,Kole,Wilson,CLE,2000,
WR,Jordan,Addison,MIN,3400,
RB,Carlos,Washington Jr.,MIA,2000,
WR,Carnell,Tate,TEN,4400,
TE,Jeremiah,Franklin,MIA,2000,
WR,Brandon,Aiyuk,SF,2000,
WR,Mike,Evans,SF,4600,
WR,KhaDarel,Hodge,SF,2000,
WR,Josh,Cameron,JAX,2000,
WR,Octavian,Smith Jr.,BAL,2000,
WR,LaJohntay,Wester,BAL,2000,
TE,Oscar,Delp,NO,2000,
WR,Chris,Olave,NO,6800,
TE,Dawson,Knox,BUF,2000,
RB,Jashaun,Corbin,DAL,2000,
WR,Hank,Beatty,TEN,2000,
WR,Cooper,Kupp,SEA,3400,
TE,Qadir,Ismail,CHI,2000,
TE,Nick,Kallerup,SEA,2000,
WR,Zay,Jones,HOU,2000,
TE,Johnny,Mundt,PHI,2000,
TE,Drew,Sample,CIN,2000,
WR,A.J.,Brown,NE,5200,
QB,Jake,Browning,TB,4000,
RB,Adam,Randall,BAL,2000,
WR,Germie,Bernard,PIT,2000,
WR,Dillon,Bell,MIN,2000,
TE,Darnell,Washington,PIT,2000,
QB,Spencer,Rattler,NO,4000,
TE,Ben,Sims,MIA,2000,
WR,Michael,Pittman Jr.,PIT,3400,
QB,Jake,Haener,NYG,4000,
RB,Owen,Wright,HOU,2000,
WR,DK,Metcalf,PIT,4600,
WR,Kayshon,Boutte,HOU,2600,
WR,Quez,Watkins,PHI,2000,
DE,Derek,Parish,HOU,2000,
WR,Liam,Clifford,LAC,2000,
WR,DeVonta,Smith,PHI,5400,
FB,Brady,Russell,SEA,2000,
WR,Terry,McLaurin,WSH,4600,
RB,JaMycal,Hasty,NE,2000,
WR,Jeshaun,Jones,MIN,2000,
WR,Matthew,Henry,TB,2000,
WR,Julian,Hicks,SEA,2000,
QB,Dak,Prescott,DAL,7200,
WR,Trebor,Pena,JAX,2000,
WR,Cam,Camper,NYJ,2000,
WR,Ben,Patterson,CLE,2000,
RB,Jarquez,Hunter,MIA,2000,
QB,Connor,Bazelak,TB,4000,
WR,Adonai,Mitchell,NYJ,2600,
QB,Riley,Leonard,IND,4000,
TE,T.J.,Hockenson,MIN,2600,
TE,Rohan,Jones,LAR,2000,
RB,Cam,Skattebo,NYG,6200,
TE,David,Njoku,LAC,2000,
TE,Trey,McBride,ARI,5600,
WR,Jaylin,Noel,HOU,2000,
RB,Davon,Booth,IND,2000,
WR,Josh,Downs,IND,4000,
WR,Darius,Slayton,NYG,2400,
TE,Dalton,Kincaid,BUF,3200,
TE,Dalton,Schultz,HOU,2800,
WR,Chris,Hilton Jr.,GB,2000,
TE,Matt,Lauter,MIN,2000,
RB,George,Holani,SEA,2600,
TE,Connor,Hulstein,NYJ,2000,
QB,Kirk,Cousins,LV,4000,
TE,Darren,Waller,CAR,2600,
RB,Barika,Kpeenu,TB,2000,
WR,Alec,Pierce,IND,4800,
TE,Pat,Freiermuth,PIT,2400,
RB,Jaden,Nixon,GB,2000,
TE,Kenyon,Sadiq,NYJ,2000,
TE,AJ,Barner,SEA,2400,
TE,Michael,Mayer,LV,2000,
WR,Montorie,Foster Jr.,SEA,2000,
WR,Jayden,Higgins,HOU,2000,
WR,Brandon,Johnson,PIT,2000,
TE,Austin,Hooper,ATL,2000,
RB,Jacob,Saylors,DET,2000,
WR,Shedrick,Jackson,LV,2000,
WR,Tai,Felton,MIN,2000,
RB,Donovan,Edwards,MIA,2000,
WR,Sahmir,Hagans,IND,2000,
QB,Miller,Moss,CHI,4000,
RB,Justin,Jones,SEA,2000,
WR,Isaiah,Hodgins,NYG,2000,
RB,Tre,Stewart,ARI,2000,
TE,Thomas,Gordon,DET,2000,
TE,Elijah,Higgins,ARI,2000,
TE,Luke,Farrell,SF,2000,
TE,Cody,Hardy,NO,2000,
WR,Malachi,Fields,NYG,2000,
QB,Brock,Purdy,SF,5400,
TE,Rivaldo,Fairweather,ARI,2000,
WR,Caleb,Douglas,MIA,2400,
TE,Jake,Ferguson,DAL,2800,
TE,Jeremy,Ruckert,NYJ,2000,
TE,Drew,Ogletree,IND,2000,
WR,Reggie,Virgil,ARI,2000,
TE,Quintin,Morris,JAX,2000,
WR,Olamide,Zaccheaus,ATL,2000,
TE,Cam,Grandy,MIN,2000,
RB,Kendall,Milton,CIN,2000,
TE,Tyler,Warren,IND,3400,
WR,Tejhaun,Palmer,NE,2000,
WR,Brandon,Hayes,PHI,2000,
QB,Tua,Tagovailoa,ATL,4200,
WR,Jerry,Jeudy,CLE,2400,
WR,Dayton,Wade,BAL,2000,
WR,Deion,Burks,IND,2000,
TE,Nick,Muse,ATL,2000,
TE,Louis,Hansen,HOU,2000,
TE,Mo,Alie-Cox,IND,2000,
FB,DJ,Herman,MIA,2000,
RB,Jordan,Mims,PHI,2000,
TE,Layne,Pryor,HOU,2000,
WR,Scotty,Miller,CHI,2000,
TE,Blake,Whiteheart,CLE,2000,
QB,Drew,Allar,PIT,4000,
TE,JJ,Galbreath,IND,2000,
TE,John,Bates,WSH,2000,
RB,Jermar,Jefferson,MIN,2000,
WR,KC,Concepcion,CLE,3200,
RB,Amar,Johnson,LAC,2000,
TE,Marlin,Klein,HOU,2000,
TE,Josh,Kattus,CIN,2000,
QB,Nick,Mullens,JAX,4000,
WR,Romeo,Doubs,NE,4000,
WR,Stephen,Gosnell,BUF,2000,
FB,Lucas,Scott,BAL,2000,
TE,Payne,Durham,TB,2000,
WR,Daniel,Sobkowicz,HOU,2000,
WR,Eli,Pancol,IND,2000,
QB,Joey,Aguilar,JAX,4000,
WR,Gage,Larvadain,CLE,2000,
WR,Isaac,TeSlaa,DET,2200,
WR,Jaylin,Lane,WSH,2000,
QB,Daniel,Jones,IND,6000,
RB,Damon,Bankston,NYG,2000,
TE,Zach,Horton,DET,2000,
QB,Kedon,Slovis,GB,4000,
QB,Gardner,Minshew II,ARI,4000,
WR,Jaxon,Smith-Njigba,SEA,7000,
WR,Jahdae,Walker,CHI,2000,
WR,Will,Sheppard,MIA,2000,
QB,Cade,Klubnik,NYJ,4000,
TE,Colston,Loveland,CHI,4400,
WR,Odell,Beckham Jr.,NYG,2000,
WR,De'Zhaun,Stribling,SF,2600,
TE,Quentin,Moore,WSH,2000,
WR,Wesley,Grimes,SF,2000,
QB,Jared,Goff,DET,7000,
WR,Chase,Roberts,LV,2000,
RB,DJ,Giddens,IND,2000,
RB,Sincere,McCormick,SF,2000,
RB,Alex,Tecza,PIT,2000,
TE,Greg,Dulcich,MIA,2600,
WR,Anthony,Smith,DAL,2000,
WR,K.J.,Osborn,TEN,2000,
RB,Lan,Larison,NE,2000,
WR,Kaden,Wetjen,PIT,2000,
TE,Joe,Royer,CLE,2000,
TE,Dan,Villari,LAR,2000,
WR,Jahan,Dotson,ATL,2000,
QB,Fernando,Mendoza,LV,4000,
QB,Carter,Bradley,JAX,4000,
QB,Lamar,Jackson,BAL,7200,
WR,Dontae,Fleming,MIN,2000,
QB,Shedeur,Sanders,CLE,4000,
RB,Nathan,Carter,KC,2000,
RB,Kalel,Mullings,TEN,2000,
TE,Tyler,Higbee,LAR,2200,
WR,Dont'e,Thornton Jr.,LV,2000,
WR,Ryan,Flournoy,DAL,3000,
RB,Hassan,Haskins,NE,2000,
TE,Max,Klare,LAR,2000,
WR,Justin,Watson,HOU,2000,
TE,Cade,Otton,TB,2600,
QB,Joe,Burrow,CIN,7600,
TE,Hunter,Henry,NE,3000,
WR,Jonathan,Mingo,DAL,2000,
FB,Grant,Finley,NYG,2000,
TE,Shawn,Bowman,ARI,2000,
FB,Brock,Lampe,SEA,2000,
WR,Chandler,Brayboy,JAX,2000,
WR,Chris,Bell,MIA,2000,
WR,Josh,Kelly,HOU,2000,
RB,Roydell,Williams,DET,2000,
WR,Malik,McClain,NYJ,2000,
QB,Josh,Johnson,CIN,4000,
RB,Derrick,Henry,BAL,7600,
TE,Noah,Fant,NO,2000,
QB,Joe,Milton III,DAL,4000,
TE,Stone,Smartt,NO,2000,
WR,CJ,Williams,JAX,2000,
RB,Sione,Vaki,DET,2000,
TE,Cade,Stover,HOU,2000,
WR,Jakobi,Meyers,JAX,3400,
QB,Cam,Ward,TEN,5600,
TE,Isaiah,Likely,NYG,3200,
WR,Trent,Sherfield,BUF,2000,
WR,Malachi,Corley,CLE,2000,
WR,Garrett,Greene,TB,2000,
RB,Ulysses,Bentley IV,IND,2000,
RB,Noah,Whittington,HOU,2000,
TE,Stephen,Carlson,CHI,2000,
WR,Jacob,Cowing,SF,2000,
TE,Jack,Velling,ATL,2000,
WR,Ashton,Dulin,IND,2000,
QB,Josh,Allen,BUF,7800,
WR,Jalin,Hyatt,NYG,2000,
WR,Denzel,Mims,DAL,2000,
TE,Chris,Manhertz,NYG,2000,
TE,Colson,Yankoff,WSH,2000,
WR,Casey,Washington,CAR,2000,
QB,Tyson,Bagent,CHI,4000,
RB,Jaret,Patterson,LAC,2000,
WR,Nick,Westbrook-Ikhine,IND,2000,
QB,Kyler,Murray,MIN,6000,
TE,Juwan,Johnson,NO,3400,
QB,Trevor,Lawrence,JAX,7400,
TE,Durham,Smythe,BAL,2000,
QB,Jalen,Hurts,PHI,7200,
TE,Tucker,Kraft,GB,4600,
QB,Marcus,Mariota,WSH,4000,
TE,Luke,Musgrave,GB,2000,
WR,Trenton,Irwin,SF,2000,
WR,Marquez,Valdes-Scantling,DAL,2000,
QB,J.J.,McCarthy,MIN,4000,
QB,Justin,Herbert,LAC,7000,
WR,Jalen,Tolbert,MIA,2000,
QB,Mac,Jones,SF,4400,
WR,Jauan,Jennings,MIN,3600,
QB,Geno,Smith,NYJ,4600,
TE,Daniel,Bellinger,TEN,2000,
WR,Malik,Turner,SF,2000,
QB,Trey,Lance,LAC,4000,
QB,Tyrod,Taylor,GB,4000,
WR,Mack,Hollins,NE,2600,
TE,Feleipe,Franks,CAR,2000,
WR,Ryan,Miller,MIA,2000,
QB,Baker,Mayfield,TB,6600,
TE,Colby,Parkinson,LAR,3000,
WR,Dennis,Houston,TB,2000,
QB,Adrian,Martinez,SF,4000,
QB,Jordan,Love,GB,6800,
TE,Mike,Gesicki,CIN,2000,
QB,Case,Keenum,CHI,4000,
RB,James,Cook III,BUF,6200,
QB,Tommy,DeVito,NE,4000,
TE,Brevin,Jordan,HOU,2000,
TE,Zaire,Mitchell-Paden,HOU,2000,
QB,Taylen,Green,CLE,4000,
QB,Caleb,Williams,CHI,7400,
QB,C.J.,Stroud,HOU,5800,
RB,Jaydon,Blue,PHI,2200,
RB,Kaelon,Black,SF,2000,
QB,Matthew,Caldwell,LAR,4000,
WR,Cornelius,Johnson,BAL,2000,
QB,Behren,Morton,NE,4000,
WR,Phillip,Dorsett II,LV,2000,
TE,Josh,Oliver,MIN,2000,
RB,Bhayshul,Tuten,JAX,3800,
QB,Jacob,Clark,LV,4000,
QB,Easton,Stick,TB,4000,
WR,Irv,Charles,SEA,2000,
TE,Thomas,Yassmin,GB,2000,
WR,Coleman,Owen,IND,2000,
QB,Jalon,Daniels,TB,4000,
TE,Pharaoh,Brown,IND,2000,
TE,Albert,Okwuegbunam Jr.,LV,2000,
TE,Jelani,Woods,NYJ,2000,
WR,Dominic,Lovett,DET,2000,
WR,Darius,Cooper,PHI,2000,
RB,CJ,Donaldson,NO,2000,
RB,Demond,Claiborne,MIN,2000,
QB,Athan,Kaliakmanis,WSH,4000,
WR,Dylan,Drummond,ATL,2000,
QB,Sam,Howell,DAL,4000,
TE,Will,Mallory,IND,2000,
WR,Skyler,Bell,BUF,2000,
RB,Seth,McGowan,IND,2000,
FB,Max,Bredeson,MIN,2000,
RB,Roman,Hemby,LV,2000,
WR,Xavier,Legette,CAR,2000,
TE,Ja'Tavion,Sanders,CAR,2000,
WR,Mason,Tipton,NO,2000,
QB,Joshua,Dobbs,DET,4000,
TE,Marshall,Lang,MIN,2000,
QB,Mitchell,Trubisky,TEN,4000,
TE,Tommy,Tremble,CAR,2000,
WR,Luke,McCaffrey,WSH,2000,
RB,Mike,Washington Jr.,LV,2400,
QB,Dillon,Gabriel,CLE,4000,
WR,Isaiah,Winstead,PIT,2000,
TE,Foster,Moreau,HOU,2000,
WR,Cody,White,LV,2000,
WR,Dohnte,Meyers,CIN,2000,
QB,Ty,Simpson,LAR,4000,
QB,Haynes,King,CAR,4000,
RB,J'Mari,Taylor,JAX,2000,
WR,Elijah,Sarratt,BAL,2000,
WR,Kevin,Coleman Jr.,MIA,2000,
WR,Max,Tomczak,BUF,2000,
WR,Denzel,Boston,CLE,2600,
QB,Carson,Beck,ARI,4000,
TE,Theo,Johnson,NYG,2000,
RB,Isaac,Guerendo,SF,2000,
WR,Jordyn,Tyson,NO,2000,
WR,Courtney,Jackson,TEN,2000,
TE,Lance,Mason,PIT,2000,
RB,British,Brooks,HOU,2000,
QB,Aidan,O'Connell,LV,4000,
WR,Anthony,Gould,IND,2000,
TE,Hayden,Large,CHI,2000,
TE,Will,Kacmarek,MIA,2000,
WR,Brian,Thomas Jr.,JAX,3800,
WR,Rome,Odunze,CHI,3800,
WR,Xavier,Johnson,CIN,2000,
WR,Antonio,Williams,WSH,2000,
TE,Jack,Endries,CIN,2000,
FB,Riley,Nowakowski,PIT,2000,
TE,Michael,Trigg,DAL,2000,
TE,Eli,Raridon,NE,2000,
QB,Hendon,Hooker,TEN,4000,
TE,Bauer,Sharp,TB,2000,
WR,Parker,Washington,JAX,5400,
RB,Brittain,Brown,CHI,2000,
TE,Chris,Myarick,LV,2000,
QB,Sam,Hartman,WSH,4000,
TE,Cole,Turner,MIA,2000,
TE,Hunter,Long,ARI,2000,
WR,Cortez,Braham Jr.,BAL,2000,
WR,Omari,Kelly,CHI,2000,
WR,Andrei,Iosivas,CIN,2000,
TE,Bryson,Nesbit,MIN,2000,
WR,Luke,Floriea,CLE,2000,
QB,Joe,Flacco,CIN,4000,
TE,Robert,Tonyan,PIT,2000,
WR,David,Sills V,TB,2000,
RB,Jonathon,Brooks,CAR,2600,
WR,Isaiah,Williams,NYJ,2000,
QB,Kyle,McCord,MIA,4000,
QB,Quinn,Ewers,JAX,4000,
WR,Tarik,Black,DET,2000,
QB,Zach,Wilson,NO,4000,
RB,Lew,Nichols,PIT,2000,
QB,Bailey,Zappe,NYJ,4000,
TE,Davis,Allen,LAR,2000,
RB,Carson,Steele,PHI,2000,
RB,Will,Shipley,PHI,2000,
RB,Miles,Davis,CAR,2000,
QB,Bryce,Young,CAR,5400,
WR,David,Moore,CAR,2000,
RB,Anderson,Castle,IND,2000,
TE,Cameron,Latu,NE,2000,
WR,Roman,Wilson,PIT,2000,
RB,LeQuint,Allen Jr.,JAX,2000,
QB,Anthony,Richardson Sr.,IND,4000,
TE,Josh,Whyle,GB,2000,
WR,Terrill,Davis,MIN,2000,
TE,David,Martin-Robinson,TEN,2000,
RB,Woody,Marks,HOU,3600,
QB,DJ,Uiagalelei,LAC,4000,
QB,Andy,Dalton,PHI,4000,
TE,Brock,Wright,DET,2000,
RB,Jabari,Small,DET,2000,
WR,Trayvon,Rudolph,MIN,2000,
QB,Jayden,Daniels,WSH,6400,
WR,Rashad,Rochelle,SEA,2000,
RB,Bucky,Irving,TB,5000,
RB,Ollie,Gordon II,MIA,2000,
RB,TreVeyon,Henderson,NE,3400,
RB,Jacory,Croskey-Merritt,WSH,4000,
TE,Charlie,Kolar,LAC,2000,
QB,Will,Levis,TEN,4000,
QB,Tyler,Huntley,BAL,4000,
TE,Brayden,Willis,SF,2000,
RB,Rasheen,Ali,BAL,2000,
WR,Xavier,Smith,LAR,2000,
RB,Dylan,Laube,LV,2000,
WR,Kendric,Pryor,CIN,2000,
QB,Jameis,Winston,NYG,4000,
WR,Tim,Jones,JAX,2000,
RB,Jacardia,Wright,SEA,2000,
RB,Corey,Kiner,NE,2000,
WR,Elic,Ayomanor,TEN,2200,
RB,Trevor,Etienne,CAR,2000,
WR,Christian,Kirk,SF,2000,
WR,Samori,Toure,PHI,2000,
TE,Jack,Westover,WSH,2000,
RB,Jordan,James,SF,2000,
QB,Davis,Mills,HOU,4000,
TE,Luke,Schoonmaker,DAL,2000,
TE,Ian,Thomas,LV,2000,
QB,Cole,Payton,PHI,4000,
QB,Aaron,Rodgers,PIT,5400,
WR,D.J.,Montgomery,IND,2000,
QB,Cam,Miller,MIA,4000,
WR,Vinny,Anthony II,ATL,2000,
WR,Sincere,Brown,LAC,2000,
QB,Will,Howard,PIT,4000,
QB,Jalen,Milroe,SEA,4000,
WR,Kaden,Prather,GB,2000,
QB,Hunter,Dekkers,NO,4000,
TE,Tanner,Hudson,CIN,2000,
TE,Josh,Cuevas,BAL,2000,
TE,Joel,Wilson,TEN,2000,
RB,Tahj,Brooks,CIN,2000,
RB,Max,Hurleman,PIT,2000,
RB,Kaleb,Johnson,GB,2000,
WR,Chris,Godwin Jr.,TB,4400,
FB,Patrick,Ricard,NYG,2000,
RB,Anthony,Tyus III,CAR,2000,
RB,Phil,Mafah,DAL,3200,
RB,Jordan,Waters,LAR,2000,
WR,Deebo,Samuel Sr.,SF,3600,
RB,Josh,Williams,TB,2000,
QB,Tyler,Shough,NO,6000,
WR,Emeka,Egbuka,TB,4000,
WR,Jordan,Moore,CIN,2000,
WR,Tory,Horton,SEA,2200,
QB,Kurtis,Rourke,SF,4000,
QB,Kyle,Trask,CAR,4000,
WR,Junior,Bergen,NYJ,2000,
WR,Britain,Covey,PHI,2000,
WR,Dalevon,Campbell,LAC,2000,
WR,Matthew,Golden,GB,2800,
WR,Chimere,Dike,TEN,2400,
RB,Raheim,Sanders,CLE,2000,
TE,Grant,Calcaterra,PHI,2000,
WR,Isaiah,Neyor,GB,2000,
WR,Brennan,Presley,LAR,2000,
WR,Roc,Taylor,CAR,2000,
WR,Luther,Burden III,CHI,4400,
WR,Konata,Mumpfield,LAR,2000,
WR,Elijah,Cooks,CAR,2000,
WR,Jimmy,Horn Jr.,CAR,2000,
TE,Elijah,Arroyo,SEA,2000,
WR,Tru,Edwards,LAR,2000,
WR,Ke'Shawn,Williams,CIN,2000,
WR,Xavier,Restrepo,TEN,2000,
RB,Josh,Jacobs,GB,5200,
TE,Lawrence,Cager,WSH,2000,
WR,Nick,Nash,WSH,2000,
WR,Xavier,Guillory,BAL,2000,
WR,Tre',Harris,LAC,2200,
WR,Malik,Cunningham,DET,2000,
FB,Scott,Matlock,LAC,2000,
WR,Beaux,Collins,ATL,2000,
RB,Devin,Neal,NO,2000,
WR,Jordan,Watkins,SF,2000,
RB,Jam,Miller,NE,2000,
FB,Ben,VanSumeren,KC,2000,
TE,Brenton,Strange,JAX,3000,
TE,Teagan,Quitoriano,ARI,2000,
QB,Jack,Strand,ATL,4000,
FB,Connor,Heyward,LV,2000,
WR,Jamaal,Pritchett,NYJ,2000,
WR,Tetairoa,McMillan,CAR,5000,
RB,Jadarian,Price,SEA,4400,
TE,Charlie,Woerner,ATL,2000,
RB,Nicholas,Singleton,TEN,2000,
WR,CJ,Daniels,LAR,2000,
WR,Camden,Brown,DAL,2000,
TE,Gunnar,Helm,TEN,2000,
WR,Ja'Mori,Maclin,BUF,2000,
WR,Zachariah,Branch,ATL,2000,
RB,Jeremiyah,Love,ARI,5000,
WR,Justin,Jefferson,MIN,5600,
WR,Tank,Dell,HOU,2800,
TE,Terrance,Ferguson,LAR,2000,
WR,Quincy,Skinner Jr.,NYJ,2000,
WR,JP,Richardson,CHI,2000,
WR,Austin,Trammell,JAX,2000,
TE,Patrick,Herbert,LAC,2000,
TE,Keleki,Latu,BUF,2000,
WR,Jalen,Nailor,LV,2800,
WR,Myles,Price,MIN,2000,
TE,Caden,Prieskorn,CAR,2000,
WR,Amon-Ra,St. Brown,DET,7600,
WR,Michael,Wortham,JAX,2000,
